Version Year,Company Name,Address,ZIP Code,Record Type,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Location Employee Size Range,Location Type,Years In Database,Year Established
2022,Millstone Spirits Group LLC,1431 N Cadwallader St,19122,Verified,592102,Liquors-Retail,44532004,"Beer, Wine, And Liquor Retailers",5 to 9,Single Loc,12,
2022,Mimada Beauty Bazaar,1834 N Mutter St,19122,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,15,
2022,Ming River Chinese Restaurant,108 W Susquehanna Ave,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,19,
2022,Mister Pan,151 W Norris St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,37,
2022,"Moon, Steven J OD",1501 N Broad St # 7,19122,Verified,804201,Optometrists OD,62132003,Offices Of Optometrists,1 to 4,Single Loc,7,
2022,"Morley, Meghan",1201 N 3rd St # 315,19122,Verified,832282,Counselors,62419036,Other Individual And Family Services,,Single Loc,4,
2022,Mr Ley Seafood Trading,1800 N American St,19122,Verified,542101,Seafood-Retail,44525004,Fish And Seafood Retailers,1 to 4,Single Loc,12,
2022,Mr Schultz Viking Svc,1554 N 5th St,19122,Verified,899999,Services NEC,54199009,"All Other Professional, Scientific, And Technical",1 to 4,Single Loc,8,
2022,Mt Zion United Methodist Chr,1530 N 11th St,19122,Verified,866107,Churches,81311008,Religious Organizations,10 to 19,Single Loc,24,
2022,Myers Constructs Inc,1400 N American St # 208,19122,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,5 to 9,Single Loc,29,
2022,Naaapi,1231 N Broad St,19122,Verified,861102,Associations,81391002,Business Associations,1 to 4,Single Loc,16,
2022,Nail Image,1501 N Broad St,19122,Verified,723102,Manicuring,81211302,Nail Salons,1 to 4,Single Loc,9,
2022,"Nair, Sinu S",820 W Thompson Street,19122,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,,Single Loc,5,
2022,National Black Leadership Int,1415 N Broad St # 221b,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,18,
2022,Nationwide Insurance,1200 N 5th St,19122,Verified,641112,Insurance,52421001,Insurance Agencies And Brokerages,1 to 4,Branch,8,
2022,Ncs Supply Inc,1603 N American St,19122,Verified,154213,Building Contractors,23622005,Commercial And Institutional Building Construction,1 to 4,Single Loc,17,
2022,Neighborhood Meat Mkt,1915 N 6th St,19122,Verified,514706,Pork Dealers-Wholesale,42447006,Meat And Meat Product Merchant Wholesalers,10 to 19,Single Loc,23,
2022,Neighbors Quality Home Care,1653 N 7th St,19122,Verified,808201,Home Health Service,62161001,Home Health Care Services,10 to 19,Single Loc,6,
2022,Neil Levenson Dba,2024 N 2nd St,19122,Verified,531104,Retail Shops,45511003,Department Stores,5 to 9,Single Loc,17,
2022,New Paradise Laboratories,1325 N Randolph St,19122,Verified,792233,Performing Arts,71111010,Theater Companies And Dinner Theaters,1 to 4,Single Loc,13,1996
2022,New Stars LLC,1603 N 5th St,19122,Verified,735910,Rental Service-Stores & Yards,53231003,General Rental Centers,5 to 9,Single Loc,14,
2022,New Vision Auto Care-Used Car,2109 N 10th St,19122,Verified,552198,Automobile/Trucks Dealers-Used,44112003,Used Car Dealers,1 to 4,Single Loc,15,
2022,Nicholson Lab,1900 N 12th St,19122,Verified,873104,Laboratories,54171414,Research And Development In Biotechnology (Except,20 to 49,Single Loc,10,
2022,"Nophut, Joseph M",1333 N Front St,19122,Verified,804918,Physical Therapists,62134007,"Offices Of Physical, Occupational And Speech Thera",1 to 4,Single Loc,7,
2022,Norris Square Automotive,500 W Norris St,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,6,2020
2022,Norris Square Childrens Ctr,2011 N Mascher St,19122,Verified,835101,Child Care Service,62441003,Child Care Services,50 to 99,Single Loc,25,1983
2022,Norris Square Cmnty Alliance,174 Diamond St,19122,Verified,861102,Associations,81391002,Business Associations,10 to 19,Single Loc,40,1983
2022,Norris Square Neighborhood,2141 N Howard St,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,17,1973
2022,Norris Square Senior Ctr,2121 N Howard St Ofc,19122,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,16,
2022,Norris Square Senior Housing,2121-37 North Howard St,19122,Verified,999966,Federal Government Contractors,99999005,Unclassified Establishments,5 to 9,Single Loc,5,
2022,Norris Square Senior Housing,2121 N Howard St,19122,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,1 to 4,Single Loc,25,
2022,North Central Victim Svc,1415 N Broad St,19122,Verified,899999,Services NEC,54199009,"All Other Professional, Scientific, And Technical",1 to 4,Single Loc,7,
2022,North East Treatment Ctr,2005 N 2nd St,19122,Verified,832222,Youth Organizations & Centers,62411006,Child And Youth Services,20 to 49,Branch,42,1970
2022,North Liberty Cleaning Svc,1706 N 2nd St,19122,Verified,734902,Janitor Service,56172001,Janitorial Services,5 to 9,Single Loc,10,
2022,North Philadelphia Health Syst,801 W Girard Ave,19122,Verified,806202,Hospitals,62211002,General Medical And Surgical Hospitals,250 to 499,Headquarter,10,
2022,North Philadelphia Health Syst,801 W Girard Ave,19122,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,12,
2022,North Philadelphia Health Syst,801 W Girard Ave # 2,19122,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,13,
2022,North Philadelphia Locksmith,1319 N 6th St,19122,Verified,769962,Locks & Locksmiths,56162204,Locksmiths,1 to 4,Single Loc,8,
2022,North Philly Pharmacy,118 Diamond St,19122,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,5 to 9,Single Loc,20,
2022,"North, Hannah",1613 Germantown Ave,19122,Verified,832282,Counselors,62419036,Other Individual And Family Services,,Single Loc,4,
2022,Northern Liberties Auto Repair,1555 N 5th St,19122,Verified,753301,Mufflers & Exhaust Systems-Engine,81111402,Specialized Automotive Repair,1 to 4,Single Loc,18,
2022,Northern Liberty Press LLC,1223 N Mascher St,19122,Verified,272198,Periodicals-Publishing & Printing (Mfrs),51312003,Periodical Publishers,1 to 4,Single Loc,23,2003
2022,Northern Light Group LLC,111 W Norris St,19122,Verified,229701,Nonwoven Fabrics (Mfrs),31323002,Nonwoven Fabric Mills,10 to 19,Single Loc,18,
2022,Northern Light Group LLC,2011 N Howard St # 2021,19122,Verified,999966,Federal Government Contractors,99999005,Unclassified Establishments,5 to 9,Single Loc,13,1978
2022,Nxg Hauling LLC,2009 N Mascher St,19122,Verified,421201,Trucking-Contract Hauling,48411015,"General Freight Trucking, Local",1 to 4,Single Loc,7,
2022,Ocean Tents & Party Rentals,1750 N Front St,19122,Verified,735905,Camping Equipment-Renting,53228904,All Other Consumer Goods Rental,5 to 9,Single Loc,8,
2022,Oic Of America Inc,1415 N Broad St # 227,19122,Verified,839998,Non-Profit Organizations,81331908,Other Social Advocacy Organizations,20 to 49,Single Loc,31,1964
2022,Oic Of Philadelphia,1231 N Broad St # 4,19122,Verified,824903,Schools-Trade & Vocational,61151916,Other Technical And Trade Schools,20 to 49,Single Loc,39,1964
2022,Old City Movers Inc,1425 N 2nd St,19122,Verified,421401,Movers,48411009,"General Freight Trucking, Local",5 to 9,Single Loc,13,2006
2022,Onion Flats LLC,111 W Norris St,19122,Verified,655202,Real Estate Developers,23721005,Land Subdivision,5 to 9,Single Loc,17,
2022,Only The Best Pro Barber Shop,2115 N Front St,19122,Verified,724101,Barbers,81211101,Barber Shops,1 to 4,Single Loc,12,
2022,Opportunities,1231 N Broad St # 4,19122,Verified,999966,Federal Government Contractors,99999005,Unclassified Establishments,5 to 9,Single Loc,5,
2022,Opportunities,1415 N Broad St # 227,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,11,1964
2022,Oren's Brothers Real,1000 Diamond St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,10 to 19,Single Loc,13,
2022,Orens Brothers Inc,1000 Diamond St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,14,
2022,Orens Brothers Real Estate Inc,1000 Diamond St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,12,
2022,Orient Express,1835 N 12th St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,30,1996
2022,Ortega Grocers Inc,312 W Norris St,19122,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,10,2015
2022,Owl Cappella,1301 N 13th St,19122,Verified,864108,Clubs,81341004,Civic And Social Organizations,1 to 4,Single Loc,12,
2022,Oxford Auto Ctr,1533 N 2nd St,19122,Verified,754903,Automobile Lubrication Service,81119101,Automotive Oil Change And Lubrication Shops,1 to 4,Single Loc,22,
2022,Palante Psychotherapy LLC,1325 N Randolph St,19122,Verified,804924,Psychotherapists,62133001,Offices Of Mental Health Practitioners (Except Phy,,Single Loc,4,
2022,Pamm Resources,2152 N Front St,19122,Verified,806301,Mental Health Services,62221001,Psychiatric And Substance Abuse Hospitals,10 to 19,Single Loc,27,1999
2022,Panda Express,1620 N Park Ave,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,10 to 19,Branch,6,
2022,Panda Express,1601 N Broad St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,10 to 19,Branch,7,
2022,Partners In Policymaking,1755 N 13th St,19122,Verified,821107,Schools With Special Academic Education,61111010,Elementary And Secondary Schools,20 to 49,Single Loc,15,1974
2022,Party Princess Productions,1201 N 3rd St # 307,19122,Verified,792999,Kids Entertainment,71119010,Other Performing Arts Companies,1 to 4,Single Loc,9,2017
2022,Paul Rabinowitz Glass Co Inc,1401 N American St # 15,19122,Verified,179302,Glaziers,23815003,Glass And Glazing Contractors,20 to 49,Single Loc,30,1931
2022,Penn Scale Mfg Co,150 W Berks St,19122,Verified,504607,Scales (Whls),42344035,Other Commercial Equipment Merchant Wholesalers,1 to 4,Single Loc,7,
2022,Penndot Online Messenger Agent,139 W Susquehanna Ave,19122,Verified,729954,Vehicle & Drivers Licensing Services,56199022,All Other Support Services,1 to 4,Single Loc,26,
2022,Pennsylvania Distillers Guild,1431 N Cadwallader St,19122,Verified,208501,Distillers (Mfrs),31214001,Distilleries,1 to 4,Single Loc,6,
2022,Pennsylvania Initiative On Tch,1301 Cecil B Moore Ave,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,15,
2022,Pennsylvania Innocence Project,1719 N Broad St,19122,Verified,839998,Non-Profit Organizations,81331908,Other Social Advocacy Organizations,1 to 4,Single Loc,15,2009
2022,"Pepley, Sean",1900 N 9th St # 104,19122,Verified,832221,Social Workers,62133003,Offices Of Mental Health Practitioners (Except Phy,1 to 4,Single Loc,7,
2022,Perfect Touch Auto Repair,2101 N 2nd St,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,12,
2022,Personal Touch Realty,1706 N 2nd St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,12,
2022,"Pham, Thanh V",2131 N Broad St,19122,Verified,804939,Pharmacists,62133002,Offices Of Mental Health Practitioners (Except Phy,1 to 4,Single Loc,7,
2022,Pharmacy Of America LLC,1900 N 9th St # 101,19122,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,5 to 9,Single Loc,12,
2022,Philadelphia Area Office,1231 N Broad St,19122,Verified,912104,Government Offices-City/Village & Twp,92112006,Legislative Bodies,5 to 9,Single Loc,21,1964
2022,Philadelphia Community Svc Ofc,1231 N Broad St # 5,19122,Verified,912116,Public Works Department,92112016,Legislative Bodies,20 to 49,Single Loc,24,1977
2022,Philadelphia Creative Artisan,1647 N 2nd St,19122,Verified,864108,Clubs,81341004,Civic And Social Organizations,1 to 4,Single Loc,12,
2022,Philadelphia Film Society,1600 N 5th St,19122,Verified,557106,Motorcycles & Motor Scooters-Dealers,44122708,"Motorcycle, Atv, And All Other Motor Vehicle Deale",5 to 9,Single Loc,7,
2022,Philadelphia Gas Works,800 W Montgomery Ave,19122,Verified,492501,Gas Companies,22121002,Natural Gas Distribution,1 to 4,Single Loc,19,1836
2022,Philadelphia Gas Works Human,800 W Montgomery Ave,19122,Verified,493902,Utilities,54161832,Other Management Consulting Services,5 to 9,Single Loc,8,2018
2022,Philadelphia Homebrew Club,1447 N American St,19122,Verified,864108,Clubs,81341004,Civic And Social Organizations,1 to 4,Single Loc,12,
2022,Philadelphia Housing Authority,1939 N 11th St,19122,Verified,653132,Housing Authorities,53131106,Residential Property Managers,20 to 49,Single Loc,25,
2022,Philadelphia Housing Authority,1415 N 7th St,19122,Verified,653132,Housing Authorities,53131106,Residential Property Managers,5 to 9,Single Loc,16,1977
2022,Philadelphia Management Corp,1801 N 10th St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,1 to 4,Single Loc,12,
2022,Philadelphia Photo Arts Ctr,1400 N American St # 103,19122,Verified,738401,Photo Finishing-Retail,81292201,One-Hour Photofinishing,1 to 4,Single Loc,16,2009
2022,Philadelphia School Dist,0 13th & Susquehanna Ave,19122,Verified,821120,School Districts,61111018,Elementary And Secondary Schools,10 to 19,Single Loc,7,
2022,Philadelphia Welfare Rights,1231 N Franklin St,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,37,
2022,Philagorilla Movers LLC,155 Cecil B Moore Ave # 1,19122,Verified,421401,Movers,48411009,"General Freight Trucking, Local",5 to 9,Single Loc,8,
2022,Philip Pio Construction Inc,1735 N 2nd St # 43,19122,Verified,179403,Excavating Contractors,23891006,Site Preparation Contractors,1 to 4,Single Loc,42,
2022,Philly Custom Metal Fab,1700 N Randolph St,19122,Verified,399906,Assembly & Fabricating Service (Mfrs),33999908,All Other Miscellaneous Manufacturing,1 to 4,Single Loc,8,
2022,Philly Custom Metal Fab,521 Cecil B Moore Ave,19122,Verified,399906,Assembly & Fabricating Service (Mfrs),33999908,All Other Miscellaneous Manufacturing,1 to 4,Single Loc,8,
2022,Philly Roofer Inc,2117 N American St,19122,Verified,176109,Roofing Contractors,23816014,Roofing Contractors,20 to 49,Single Loc,14,
2022,Philly Self Defense LLC,1333 N Front St,19122,Verified,799944,Karate Judo Jiu-Jitsu & Kung Fu Instr,61162013,Sports And Recreation Instruction,1 to 4,Single Loc,11,
2022,Phmc Health Connection,1900 N 9th St # 104,19122,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,17,
2022,Phmc Health Connection,1900 N 9th St,19122,Verified,801104,Clinics,62111129,Offices Of Physicians (Except Mental Health Specia,10 to 19,Single Loc,20,1974
2022,Phmc Health Connections,1900 N 9th St # 104,19122,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,17,
2022,Photo Process Screen Mfg Co,179 W Berks St,19122,Verified,399903,Manufacturers,33999936,All Other Miscellaneous Manufacturing,5 to 9,Single Loc,42,1945
2022,Pig Iron Theatre Co,1417 N 2nd St # 2,19122,Verified,792207,Theatres-Live,71111007,Theater Companies And Dinner Theaters,5 to 9,Single Loc,21,1995
2022,Pizzeria Beddia,1315 N Front St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,7,2019
2022,Pnc Bank,1908 Liacouras Walk,19122,Verified,602101,Banks,52211002,Commercial Banking,5 to 9,Branch,7,2001
2022,Poe's Sandwich Joint,1710 N 5th St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,5,
2022,Potbelly Sandwich Shop,1100 W Montgomery Ave # B,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,20 to 49,Branch,12,
2022,Pottery Gym LLC,1310 N 5th St,19122,Verified,799102,Gymnasiums,71394009,Fitness And Recreational Sports Centers,,Single Loc,5,2021
2022,Power,1419 N 11th St,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,14,2011
2022,Prestige Design,1442 N 7th St # 1,19122,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,5 to 9,Single Loc,9,
2022,Prestige Design & Developement,1442 N 7th St # 1,19122,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,5 to 9,Single Loc,12,
2022,Printfresh LLC,1639 N Hancock St # 101,19122,Verified,874814,Textile Consultants,54169026,Other Scientific And Technical Consulting Services,20 to 49,Single Loc,19,2006
2022,Printfresh Studio,1639 N Hancock St # 101,19122,Verified,738947,Recording Studios,51224002,Sound Recording Studios,1 to 4,Single Loc,7,
2022,Progress Human Svc Ctr,1415 N Broad St,19122,Verified,839908,Human Services Organizations,81331101,Human Rights Organizations,250 to 499,Single Loc,28,
2022,Progress Investment Assoc,1501 N Broad St # 2b,19122,Verified,621111,Investments,52391001,Miscellaneous Intermediation,1 to 4,Single Loc,21,1968
2022,Progress Plaza Shopping Ctr,1501 N Broad St # 200,19122,Verified,651201,Shopping Centers & Malls,53112008,Lessors Of Nonresidential Buildings (Except Miniwa,1 to 4,Single Loc,42,1968
2022,Progress Trust Inc,1501 N Broad St # 2b,19122,Verified,602101,Banks,52211002,Commercial Banking,5 to 9,Single Loc,18,
2022,Quad-Two Partnership,1801 N American St # 2,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,10,
2022,Quality One Auto Body,1703 N 2nd St,19122,Verified,753201,Automobile Body-Repairing & Painting,81112102,"Automotive Body, Paint, And Interior Repair And Ma",1 to 4,Single Loc,15,
2022,Que Chula Es Puebla,1356 N 2nd St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,5 to 9,Single Loc,17,2009
2022,R W Brown Community Ctr,1701 N 8th St,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,50 to 99,Single Loc,26,
2022,Rabinowitz Paul Glass Co Amer,1401-15 N American St,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,10,1931
2022,Reads Inc,1419 N 11th St,19122,Verified,874825,Educational Consultants,61171012,Educational Support Services,1 to 4,Single Loc,36,
2022,Reanimator Coffee,310 W Master St,19122,Verified,581228,Coffee Shops,72251505,Snack And Nonalcoholic Beverage Bars,5 to 9,Single Loc,12,
2022,Red Oak Builders,1516 N 5th St # 406,19122,Verified,154213,Building Contractors,23622005,Commercial And Institutional Building Construction,1 to 4,Single Loc,10,
2022,Redi Inc Ludlow Program,1502 N 7th St,19122,Verified,832218,Social Service & Welfare Organizations,62419012,Other Individual And Family Services,10 to 19,Single Loc,20,
2022,Reliable Transit,2033 N 2nd St # 1,19122,Verified,411102,Transit Lines,48511901,Other Urban Transit Systems,1 to 4,Single Loc,14,
2022,Reliable Wagon-Autobody Bldrs,1605 N Front St,19122,Verified,753812,Truck-Repairing & Service,81111124,General Automotive Repair,10 to 19,Single Loc,42,
2022,Renaissance Cdc,1438 N Warnock St,19122,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,18,
2022,Replenish Massage Spa,1440 N 2nd St,19122,Verified,799105,Health Spas,71394017,Fitness And Recreational Sports Centers,5 to 9,Single Loc,8,
2022,Replica Creative,1516 N 5th St # 302,19122,Verified,275202,Printers (Mfrs),32311109,Commercial Printing (Except Screen And Books),5 to 9,Single Loc,42,1981
2022,Resource Exchange,1800 N American St,19122,Verified,832206,Senior Citizens Service,62412003,Services For The Elderly And Persons With Disabili,5 to 9,Single Loc,15,
2022,Restorative Medical Eqpt-Supls,1516 N 5th St # 327,19122,Verified,504704,Physicians & Surgeons Equip & Supls-Whls,42345028,"Medical, Dental, And Hospital Equipment And Suppli",1 to 4,Single Loc,6,
2022,Richie's Deli & Pizza,1835 N 12th St # 99,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,29,
2022,"Rinker, Jason",1639 N Hancock St # 102,19122,Verified,804913,Acupuncture,62139901,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,7,
2022,Rite Aid,2131 N Broad St # 59,19122,Verified,591205,Pharmacies,45611009,Pharmacies And Drug Retailers,10 to 19,Branch,26,
2022,Rite Aid Gnc Live Well Store,2131 N Broad St # 59,19122,Verified,549904,Vitamin & Food Supplements,45619106,Food (Health) Supplement Retailers,10 to 19,Branch,14,
2022,Rj Peters & Assoc PC,1422 N 2nd St,19122,Verified,811103,Attorneys,54111002,Offices Of Lawyers,5 to 9,Single Loc,7,2005
2022,Rnd Tax Svc,1706 N 2nd St,19122,Verified,729101,Tax Return Preparation & Filing,54121301,Tax Preparation Services,1 to 4,Single Loc,9,
2022,Rocky's Auto Repair LLC,1768 N Front St,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,14,
2022,Rodriguez Consulting LLC,1301 N 2nd St,19122,Verified,871110,Engineers-Civil,54133014,Engineering Services,20 to 49,Single Loc,14,2007
2022,Rohr Chabad At Temple Univ,1521 Dondill Pl,19122,Verified,866149,Synagogues Lubavitch Chabad,81311049,Religious Organizations,1 to 4,Single Loc,15,
2022,"Rolle, Ricquel R",1415 N Broad St,19122,Verified,832282,Counselors,62419036,Other Individual And Family Services,,Single Loc,4,
2022,Rona Fisher Jewelry Design Inc,1400 N American St # 201,19122,Verified,594408,Jewelry Designers,45831012,Jewelry Retailers,1 to 4,Single Loc,34,1991
2022,Rosemary N Crew,1601 N 12th St,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,10,
2022,Rosmand Properties Properties,1320 N Franklin St,19122,Verified,653108,Real Estate Management,53121005,Offices Of Real Estate Agents And Brokers,1 to 4,Single Loc,7,2019
2022,Rossi Brothers,1805 N Howard St,19122,Verified,243401,Cabinets-Manufacturers,33711003,Wood Kitchen Cabinet And Countertop Manufacturing,5 to 9,Single Loc,39,1905
2022,Rpm Builders,1501 N 2nd St,19122,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,5 to 9,Single Loc,12,
2022,S & S Express Insurance,1206 N 5th St,19122,Verified,641112,Insurance,52421001,Insurance Agencies And Brokerages,1 to 4,Single Loc,15,
2022,S A M 1 Enterprises Inc,1000 Diamond St # 102-104,19122,Verified,541103,Convenience Stores,44513101,Convenience Retailers,1 to 4,Single Loc,12,
2022,Sacko Services,1300 W Jefferson St,19122,Verified,899999,Services NEC,54199009,"All Other Professional, Scientific, And Technical",1 to 4,Single Loc,13,
2022,Safeguard Self Storage,1221 N Broad St,19122,Verified,422503,Storage-Household & Commercial,53113001,Lessors Of Miniwarehouses And Self-Storage Units,1 to 4,Branch,22,1989
2022,Salas Team,1214 N Front St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,10 to 19,Single Loc,13,
2022,Salas Team Realty One Group,1214 N Front St,19122,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,7,
2022,Sam's Garage,1329 N Mascher St,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,19,
2022,Sankofa Healing Studio,1415 N Broad St # 221c,19122,Verified,999966,Federal Government Contractors,99999005,Unclassified Establishments,5 to 9,Single Loc,6,
2022,Santana Auto Repair,1831 Germantown Ave,19122,Verified,753801,Automobile Repairing & Service,81111104,General Automotive Repair,1 to 4,Single Loc,23,
2022,Santech Construction,420 W Thompson St,19122,Verified,152144,Construction Companies,23611512,New Single-Family Housing Construction (Except For,1 to 4,Single Loc,11,
2022,Santech Construction Corp,1517 N 5th St #112,19122,Verified,152144,Construction Companies,23611512,New Single-Family Housing Construction (Except For,1 to 4,Single Loc,12,
2022,Santiago One Hour Cleaners,515 Diamond St,19122,Verified,721201,Cleaners,81232002,Drycleaning And Laundry Services (Except Coin-Oper,1 to 4,Single Loc,20,
2022,Sbarro Institute For Cancer,1900 N 12th St,19122,Verified,873312,Cancer Research Centers,54171521,"Research And Development In The Physical, Engineer",20 to 49,Single Loc,14,
2022,Schober Charles Co,2024 N 2nd St,19122,Verified,509905,Importers (Whls),42399019,Other Miscellaneous Durable Goods Merchant Wholesa,5 to 9,Single Loc,39,1892
2022,School District-Philadelphia,2101 N Orkney St,19122,Verified,821120,School Districts,61111018,Elementary And Secondary Schools,10 to 19,Single Loc,9,
2022,Science Engineering Architct,1947 N 12th St # 201,19122,Verified,823109,Libraries-Institutional,51921005,Libraries And Archives,10 to 19,Single Loc,31,1919
2022,Second State Press Inc,1400 N American St # 103,19122,Verified,272198,Periodicals-Publishing & Printing (Mfrs),51312003,Periodical Publishers,10 to 19,Single Loc,16,
2022,Second Street Cleaners,1444 N 2nd St,19122,Verified,721201,Cleaners,81232002,Drycleaning And Laundry Services (Except Coin-Oper,1 to 4,Single Loc,14,
2022,Sedso Design Group,150 Cecil B Moore Ave # 301,19122,Verified,733603,Graphic Designers,54143006,Graphic Design Services,1 to 4,Single Loc,13,2005
2022,Self Inc,1307 W Susquehanna Ave,19122,Verified,836116,Group Homes,62399007,Other Residential Care Facilities,1 to 4,Single Loc,19,1979
2022,Self Made Auto Clinic,2043 N Front St,19122,Verified,552198,Automobile/Trucks Dealers-Used,44112003,Used Car Dealers,1 to 4,Single Loc,12,
2022,Senator Christine Tartaglione,127 W Susquehanna Ave,19122,Verified,912102,Government Offices-State,92112008,Legislative Bodies,1 to 4,Branch,8,
2022,Sewing Factory,1730 N 5th St,19122,Verified,399903,Manufacturers,33999936,All Other Miscellaneous Manufacturing,10 to 19,Single Loc,13,
2022,Sexy Green Truck,1256 W Montgomery Ave,19122,Verified,581208,Restaurants,72251117,Full-Service Restaurants,,Single Loc,4,
2022,"Shahbaz, Ali",2131 N Broad St,19122,Verified,804939,Pharmacists,62133002,Offices Of Mental Health Practitioners (Except Phy,1 to 4,Single Loc,7,
2022,Sharing Love Home Care,1516 N 5th St # 111,19122,Verified,808201,Home Health Service,62161001,Home Health Care Services,10 to 19,Single Loc,9,
2022,"Sheaffer, Alysia J Np",1900 N 9th St,19122,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,6,
2022,Sherwin-Williams,1501 N Broad St # 7,19122,Verified,523107,Paint-Retail,44412003,Paint And Wallpaper Retailers,1 to 4,Branch,34,1899
2022,"Shober, Evelyn D Cnp",1810 Liacouras Walk # 4,19122,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,10,
2022,"Shulman, Alicia M",1639 N Hancock St # 102,19122,Verified,804913,Acupuncture,62139901,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,8,
2022,Singh Tire Ctr,240 Diamond St,19122,Verified,553123,Tire-Dealers-Retail,44134001,Tire Dealers,1 to 4,Single Loc,17,
2022,"Smith, Alexandra",1748 Waterloo St,19122,Verified,804918,Physical Therapists,62134007,"Offices Of Physical, Occupational And Speech Thera",1 to 4,Single Loc,5,
2022,"Smith, Jesse Allen",1807 Waterloo St,19122,Verified,832215,Marriage & Family Counselors,62419011,Other Individual And Family Services,,Single Loc,5,
2022,Snkr Lab LLC,2029 N 8th St,19122,Verified,873104,Laboratories,54171414,Research And Development In Biotechnology (Except,20 to 49,Single Loc,6,2020
